alpha,pfail,budget_ref,f_hopeless,f_trivial,f_ds,f_ambiguous,final_pr_degree_mean,final_pr_degree_std,final_pr_degree_p10,final_pr_degree_p25,final_pr_degree_p50,final_pr_degree_p75,final_pr_degree_p90,solved_frac_degree,final_pr_random_mean,final_pr_random_std,final_pr_random_p10,final_pr_random_p25,final_pr_random_p50,final_pr_random_p75,final_pr_random_p90,solved_frac_random,final_pr_betweenness_mean,final_pr_betweenness_std,final_pr_betweenness_p10,final_pr_betweenness_p25,final_pr_betweenness_p50,final_pr_betweenness_p75,final_pr_betweenness_p90,solved_frac_betweenness,final_pr_greedy_mean,final_pr_greedy_std,final_pr_greedy_p10,final_pr_greedy_p25,final_pr_greedy_p50,final_pr_greedy_p75,final_pr_greedy_p90,solved_frac_greedy,final_pr_risk_mean,final_pr_risk_std,final_pr_risk_p10,final_pr_risk_p25,final_pr_risk_p50,final_pr_risk_p75,final_pr_risk_p90,solved_frac_risk,spread_degree_random_mean,spread_degree_random_std,spread_degree_random_p25,spread_degree_random_p75,spread_betweenness_random_mean,cell_label,interestingness_degree,interestingness_betweenness,across_graph_std_pr_degree,within_graph_std_pr_degree
0.05,0.15,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998261728395061,0.0038830046331350173,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00017382716049382706,0.0038830046331350173,0.0,0.0,0.00017382716049382706,trivial,0.008,0.00017382716049382706,0.0,0.0
0.05,0.18,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.05,0.2,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.08,0.05,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.08,0.08,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.08,0.1,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998223140495868,0.003969203470490131,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00017768595041322288,0.003969203470490131,0.0,0.0,0.00017768595041322288,trivial,0.008,0.00017768595041322288,0.0,0.0
0.08,0.12,4,0.0,0.994,0.006,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993013794510764,0.009520914107459406,1.0,1.0,1.0,1.0,1.0,0.994,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006986205489235791,0.009520914107459404,0.0,0.0,0.0006986205489235791,trivial,0.024,0.0006986205489235791,0.0,0.0
0.08,0.15,4,0.0,0.994,0.006,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988956881950821,0.017755609005513283,1.0,1.0,1.0,1.0,1.0,0.994,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0011043118049178654,0.017755609005513283,0.0,0.0,0.0011043118049178654,trivial,0.024,0.0011043118049178654,0.0,0.0
0.08,0.18,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989734991887507,0.02293029118507361,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0010265008112493239,0.02293029118507361,0.0,0.0,0.0010265008112493239,trivial,0.008,0.0010265008112493239,0.0,0.0
0.08,0.2,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989734991887507,0.02293029118507361,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0010265008112493239,0.02293029118507361,0.0,0.0,0.0010265008112493239,trivial,0.008,0.0010265008112493239,0.0,0.0
0.1,0.05,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998223140495868,0.003969203470490131,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00017768595041322288,0.003969203470490131,0.0,0.0,0.00017768595041322288,trivial,0.008,0.00017768595041322288,0.0,0.0
0.1,0.08,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.1,0.1,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998223140495868,0.003969203470490131,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00017768595041322288,0.003969203470490131,0.0,0.0,0.00017768595041322288,trivial,0.008,0.00017768595041322288,0.0,0.0
0.1,0.12,4,0.0,0.996,0.004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996484868890929,0.005547118881244475,1.0,1.0,1.0,1.0,1.0,0.996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00035151311090704995,0.005547118881244475,0.0,0.0,0.00035151311090704995,trivial,0.016,0.00035151311090704995,0.0,0.0
0.1,0.15,4,0.0,0.996,0.004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996523456790123,0.0054858926528364845,1.0,1.0,1.0,1.0,1.0,0.996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00034765432098765413,0.0054858926528364845,0.0,0.0,0.00034765432098765413,trivial,0.016,0.00034765432098765413,0.0,0.0
0.1,0.18,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982258953168044,0.03963049666659918,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0017741046831955922,0.03963049666659918,0.0,0.0,0.0017741046831955922,trivial,0.008,0.0017741046831955922,0.0,0.0
0.1,0.2,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.12,0.05,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.12,0.08,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.12,0.1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.12,0.12,4,0.0,0.996,0.004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995683950617283,0.00693875704993031,1.0,1.0,1.0,1.0,1.0,0.996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0004316049382716047,0.006938757049930311,0.0,0.0,0.0004316049382716047,trivial,0.016,0.00043160493827160476,0.0,0.0
0.12,0.15,4,0.0,0.996,0.004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997067972655851,0.00470608508674593,1.0,1.0,1.0,1.0,1.0,0.996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002932027344148553,0.00470608508674593,0.0,0.0,0.0002932027344148553,trivial,0.016,0.0002932027344148553,0.0,0.0
0.12,0.18,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996473769605192,0.007877002029856691,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00035262303948080056,0.007877002029856691,0.0,0.0,0.00035262303948080056,trivial,0.008,0.00035262303948080056,0.0,0.0
0.12,0.2,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996473769605192,0.007877002029856691,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00035262303948080056,0.007877002029856691,0.0,0.0,0.00035262303948080056,trivial,0.008,0.00035262303948080056,0.0,0.0
0.15,0.05,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.15,0.08,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.15,0.1,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999423828125,0.012870704749195626,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000576171875,0.012870704749195628,0.0,0.0,0.000576171875,trivial,0.008,0.000576171875,0.0,0.0
0.15,0.12,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997422222222222,0.005758319370728632,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00025777777777777767,0.005758319370728633,0.0,0.0,0.00025777777777777767,trivial,0.008,0.00025777777777777767,0.0,0.0
0.15,0.15,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.15,0.18,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.15,0.2,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.18,0.05,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.18,0.08,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.18,0.1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.18,0.12,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.18,0.15,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996626297577854,0.007536280348130266,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000337370242214533,0.007536280348130265,0.0,0.0,0.000337370242214533,trivial,0.008,0.0003373702422145331,0.0,0.0
0.18,0.18,4,0.0,0.996,0.004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994048519800076,0.009475221916043455,1.0,1.0,1.0,1.0,1.0,0.996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005951480199923107,0.009475221916043455,0.0,0.0,0.0005951480199923107,trivial,0.016,0.0005951480199923107,0.0,0.0
0.18,0.2,4,0.0,0.994,0.006,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988820971590711,0.016773467230882803,1.0,1.0,1.0,1.0,1.0,0.994,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0011179028409289496,0.016773467230882803,0.0,0.0,0.0011179028409289496,trivial,0.024,0.0011179028409289496,0.0,0.0
0.2,0.05,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.2,0.08,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.2,0.1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.2,0.12,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995712809917355,0.00957685721077562,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0004287190082644627,0.009576857210775619,0.0,0.0,0.0004287190082644627,trivial,0.008,0.0004287190082644628,0.0,0.0
0.2,0.15,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996626297577854,0.007536280348130266,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000337370242214533,0.007536280348130265,0.0,0.0,0.000337370242214533,trivial,0.008,0.0003373702422145331,0.0,0.0
0.2,0.18,4,0.0,0.994,0.006,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990383340845388,0.012623809339867507,1.0,1.0,1.0,1.0,1.0,0.994,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000961665915461255,0.012623809339867507,0.0,0.0,0.000961665915461255,trivial,0.024,0.0009616659154612551,0.0,0.0
0.2,0.2,4,0.0,0.994,0.006,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991540365638776,0.011792545429604756,1.0,1.0,1.0,1.0,1.0,0.994,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000845963436122412,0.011792545429604756,0.0,0.0,0.000845963436122412,trivial,0.024,0.000845963436122412,0.0,0.0
0.25,0.05,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.25,0.08,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995712809917355,0.00957685721077562,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0004287190082644627,0.009576857210775619,0.0,0.0,0.0004287190082644627,trivial,0.008,0.0004287190082644628,0.0,0.0
0.25,0.1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.25,0.12,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.25,0.15,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.25,0.18,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998840830449828,0.0025893886324345025,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00011591695501730115,0.0025893886324345025,0.0,0.0,0.00011591695501730115,trivial,0.008,0.00011591695501730115,0.0,0.0
0.25,0.2,4,0.0,0.996,0.004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99868372506301,0.02750603043353725,1.0,1.0,1.0,1.0,1.0,0.996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013162749369900466,0.027506030433537245,0.0,0.0,0.0013162749369900466,trivial,0.016,0.0013162749369900466,0.0,0.0
0.3,0.05,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.3,0.08,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.3,0.1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
