graph_id,graph_seed,n,mean_degree,max_degree,alpha,pfail,budget_ref,scaled_budget,seed_index,env_seed,policy,n_failed_at_start,pr_post_cascade,feasibility_ratio,final_pr,n_active_final,solved,spread_vs_random,instance_label
53,2026053,42,3.8095238095238093,15,0.05,0.05,1,1,6,202653006,random,42,0.0,8.4,1.0,42,True,0.0,trivial
53,2026053,42,3.8095238095238093,15,0.05,0.05,1,1,7,202653007,betweenness,42,0.0,8.4,1.0,42,True,0.0,trivial
53,2026053,42,3.8095238095238093,15,0.05,0.05,1,1,7,202653007,degree,42,0.0,8.4,1.0,42,True,0.0,trivial
53,2026053,42,3.8095238095238093,15,0.05,0.05,1,1,7,202653007,random,42,0.0,8.4,1.0,42,True,0.0,trivial
53,2026053,42,3.8095238095238093,15,0.05,0.05,1,1,8,202653008,betweenness,42,0.0,8.4,0.0005668934240362811,1,False,0.0,hopeless
53,2026053,42,3.8095238095238093,15,0.05,0.05,1,1,8,202653008,degree,42,0.0,8.4,0.00510204081632653,3,False,0.004535147392290249,hopeless
53,2026053,42,3.8095238095238093,15,0.05,0.05,1,1,8,202653008,random,42,0.0,8.4,0.0005668934240362811,1,False,0.0,hopeless
53,2026053,42,3.8095238095238093,15,0.05,0.05,1,1,9,202653009,betweenness,42,0.0,8.4,1.0,42,True,0.0,trivial
53,2026053,42,3.8095238095238093,15,0.05,0.05,1,1,9,202653009,degree,42,0.0,8.4,1.0,42,True,0.0,trivial
53,2026053,42,3.8095238095238093,15,0.05,0.05,1,1,9,202653009,random,42,0.0,8.4,1.0,42,True,0.0,trivial
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,0,202654000,betweenness,48,0.0,9.6,1.0,48,True,0.0,trivial
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,0,202654000,degree,48,0.0,9.6,1.0,48,True,0.0,trivial
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,0,202654000,random,48,0.0,9.6,1.0,48,True,0.0,trivial
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,1,202654001,betweenness,48,0.0,9.6,0.0,0,False,-0.00043402777777777775,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,1,202654001,degree,48,0.0,9.6,0.0,0,False,-0.00043402777777777775,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,1,202654001,random,48,0.0,9.6,0.00043402777777777775,1,False,0.0,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,2,202654002,betweenness,48,0.0,9.6,0.0,0,False,-0.0013020833333333333,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,2,202654002,degree,48,0.0,9.6,0.0,0,False,-0.0013020833333333333,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,2,202654002,random,48,0.0,9.6,0.0013020833333333333,3,False,0.0,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,3,202654003,betweenness,48,0.0,9.6,0.0,0,False,-0.0013020833333333333,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,3,202654003,degree,48,0.0,9.6,0.0,0,False,-0.0013020833333333333,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,3,202654003,random,48,0.0,9.6,0.0013020833333333333,3,False,0.0,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,4,202654004,betweenness,48,0.0,9.6,0.00043402777777777775,1,False,0.0,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,4,202654004,degree,48,0.0,9.6,0.00043402777777777775,1,False,0.0,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,4,202654004,random,48,0.0,9.6,0.00043402777777777775,1,False,0.0,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,5,202654005,betweenness,48,0.0,9.6,0.2508680555555556,26,False,0.25,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,5,202654005,degree,48,0.0,9.6,0.2508680555555556,26,False,0.25,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,5,202654005,random,48,0.0,9.6,0.0008680555555555555,2,False,0.0,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,6,202654006,betweenness,48,0.0,9.6,1.0,48,True,0.0,trivial
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,6,202654006,degree,48,0.0,9.6,1.0,48,True,0.0,trivial
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,6,202654006,random,48,0.0,9.6,1.0,48,True,0.0,trivial
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,7,202654007,betweenness,48,0.0,9.6,0.0,0,False,-0.00043402777777777775,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,7,202654007,degree,48,0.0,9.6,0.0,0,False,-0.00043402777777777775,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,7,202654007,random,48,0.0,9.6,0.00043402777777777775,1,False,0.0,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,8,202654008,betweenness,48,0.0,9.6,1.0,48,True,0.0,trivial
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,8,202654008,degree,48,0.0,9.6,1.0,48,True,0.0,trivial
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,8,202654008,random,48,0.0,9.6,1.0,48,True,0.0,trivial
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,9,202654009,betweenness,48,0.0,9.6,0.0,0,False,-0.0008680555555555555,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,9,202654009,degree,48,0.0,9.6,0.00043402777777777775,1,False,-0.00043402777777777775,hopeless
54,2026054,48,3.8333333333333335,16,0.05,0.05,1,1,9,202654009,random,48,0.0,9.6,0.0008680555555555555,2,False,0.0,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,0,202655000,betweenness,47,0.0,9.4,0.001358080579447714,3,False,0.0009053870529651427,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,0,202655000,degree,47,0.0,9.4,0.001358080579447714,3,False,0.0009053870529651427,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,0,202655000,random,47,0.0,9.4,0.0004526935264825713,1,False,0.0,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,1,202655001,betweenness,47,0.0,9.4,0.004074241738343141,3,False,0.00362154821186057,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,1,202655001,degree,47,0.0,9.4,0.004074241738343141,3,False,0.00362154821186057,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,1,202655001,random,47,0.0,9.4,0.0004526935264825713,1,False,0.0,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,2,202655002,betweenness,47,0.0,9.4,0.005885015844273426,7,False,0.0013580805794477131,decision_sensitive
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,2,202655002,degree,47,0.0,9.4,0.49343594386600276,34,False,0.48890900860117703,decision_sensitive
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,2,202655002,random,47,0.0,9.4,0.004526935264825713,4,False,0.0,decision_sensitive
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,3,202655003,betweenness,47,0.0,9.4,1.0,47,True,0.0,trivial
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,3,202655003,degree,47,0.0,9.4,1.0,47,True,0.0,trivial
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,3,202655003,random,47,0.0,9.4,1.0,47,True,0.0,trivial
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,4,202655004,betweenness,47,0.0,9.4,0.0009053870529651426,2,False,0.0,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,4,202655004,degree,47,0.0,9.4,0.0009053870529651426,2,False,0.0,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,4,202655004,random,47,0.0,9.4,0.0009053870529651426,2,False,0.0,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,5,202655005,betweenness,47,0.0,9.4,0.0896333182435491,16,False,0.08872793119058396,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,5,202655005,degree,47,0.0,9.4,0.0896333182435491,16,False,0.08872793119058396,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,5,202655005,random,47,0.0,9.4,0.0009053870529651426,2,False,0.0,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,6,202655006,betweenness,47,0.0,9.4,0.4083295608872794,32,False,0.4083295608872794,decision_sensitive
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,6,202655006,degree,47,0.0,9.4,0.4083295608872794,32,False,0.4083295608872794,decision_sensitive
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,6,202655006,random,47,0.0,9.4,0.0,0,False,0.0,decision_sensitive
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,7,202655007,betweenness,47,0.0,9.4,0.4083295608872794,32,False,0.4078768673607968,decision_sensitive
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,7,202655007,degree,47,0.0,9.4,0.4083295608872794,32,False,0.4078768673607968,decision_sensitive
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,7,202655007,random,47,0.0,9.4,0.0004526935264825713,1,False,0.0,decision_sensitive
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,8,202655008,betweenness,0,1.0,0.0,1.0,47,True,0.0,trivial
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,8,202655008,degree,0,1.0,0.0,1.0,47,True,0.0,trivial
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,8,202655008,random,0,1.0,0.0,1.0,47,True,0.0,trivial
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,9,202655009,betweenness,47,0.0,9.4,0.8370303304662743,43,False,0.8365776369397917,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,9,202655009,degree,47,0.0,9.4,0.026256224535989133,14,False,0.025803531009506563,hopeless
55,2026055,47,3.8297872340425534,21,0.05,0.05,1,1,9,202655009,random,47,0.0,9.4,0.0004526935264825713,1,False,0.0,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,0,202656000,betweenness,45,0.0,9.0,0.009382716049382716,11,False,0.008888888888888889,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,0,202656000,degree,45,0.0,9.0,0.0049382716049382715,8,False,0.0044444444444444444,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,0,202656000,random,45,0.0,9.0,0.0004938271604938272,1,False,0.0,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,1,202656001,betweenness,0,1.0,0.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,1,202656001,degree,0,1.0,0.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,1,202656001,random,0,1.0,0.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,2,202656002,betweenness,45,0.0,9.0,0.23901234567901233,22,False,0.23753086419753086,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,2,202656002,degree,45,0.0,9.0,0.23901234567901233,22,False,0.23753086419753086,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,2,202656002,random,45,0.0,9.0,0.0014814814814814816,3,False,0.0,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,3,202656003,betweenness,0,1.0,0.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,3,202656003,degree,0,1.0,0.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,3,202656003,random,0,1.0,0.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,4,202656004,betweenness,45,0.0,9.0,0.005432098765432099,5,False,0.0049382716049382715,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,4,202656004,degree,45,0.0,9.0,0.005432098765432099,5,False,0.0049382716049382715,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,4,202656004,random,45,0.0,9.0,0.0004938271604938272,1,False,0.0,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,5,202656005,betweenness,45,0.0,9.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,5,202656005,degree,45,0.0,9.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,5,202656005,random,45,0.0,9.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,6,202656006,betweenness,45,0.0,9.0,0.013333333333333332,7,False,0.013333333333333332,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,6,202656006,degree,45,0.0,9.0,0.013333333333333332,7,False,0.013333333333333332,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,6,202656006,random,45,0.0,9.0,0.0,0,False,0.0,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,7,202656007,betweenness,45,0.0,9.0,0.042469135802469145,14,False,0.04148148148148149,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,7,202656007,degree,45,0.0,9.0,0.04987654320987654,11,False,0.048888888888888885,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,7,202656007,random,45,0.0,9.0,0.0009876543209876543,2,False,0.0,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,8,202656008,betweenness,45,0.0,9.0,0.0019753086419753087,2,False,0.0004938271604938271,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,8,202656008,degree,45,0.0,9.0,0.0019753086419753087,2,False,0.0004938271604938271,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,8,202656008,random,45,0.0,9.0,0.0014814814814814816,3,False,0.0,hopeless
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,9,202656009,betweenness,45,0.0,9.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,9,202656009,degree,45,0.0,9.0,1.0,45,True,0.0,trivial
56,2026056,45,3.8222222222222224,21,0.05,0.05,1,1,9,202656009,random,45,0.0,9.0,1.0,45,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,0,202657000,betweenness,0,1.0,0.0,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,0,202657000,degree,0,1.0,0.0,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,0,202657000,random,0,1.0,0.0,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,1,202657001,betweenness,33,0.0,6.6,0.00642791551882461,5,False,0.0027548209366391185,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,1,202657001,degree,33,0.0,6.6,0.0036730945821854917,2,False,0.0,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,1,202657001,random,33,0.0,6.6,0.0036730945821854917,2,False,0.0,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,2,202657002,betweenness,33,0.0,6.6,0.0036730945821854917,2,False,-0.011019283746556474,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,2,202657002,degree,33,0.0,6.6,0.0,0,False,-0.014692378328741967,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,2,202657002,random,33,0.0,6.6,0.014692378328741967,4,False,0.0,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,3,202657003,betweenness,33,0.0,6.6,1.0,33,True,1.0,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,3,202657003,degree,33,0.0,6.6,0.0018365472910927458,2,False,0.0018365472910927458,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,3,202657003,random,33,0.0,6.6,0.0,0,False,0.0,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,4,202657004,betweenness,33,0.0,6.6,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,4,202657004,degree,33,0.0,6.6,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,4,202657004,random,33,0.0,6.6,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,5,202657005,betweenness,33,0.0,6.6,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,5,202657005,degree,33,0.0,6.6,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,5,202657005,random,33,0.0,6.6,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,6,202657006,betweenness,0,1.0,0.0,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,6,202657006,degree,0,1.0,0.0,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,6,202657006,random,0,1.0,0.0,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,7,202657007,betweenness,33,0.0,6.6,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,7,202657007,degree,33,0.0,6.6,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,7,202657007,random,33,0.0,6.6,1.0,33,True,0.0,trivial
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,8,202657008,betweenness,33,0.0,6.6,0.0036730945821854917,2,False,0.0,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,8,202657008,degree,33,0.0,6.6,0.014692378328741967,4,False,0.011019283746556474,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,8,202657008,random,33,0.0,6.6,0.0036730945821854917,4,False,0.0,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,9,202657009,betweenness,33,0.0,6.6,0.0,0,False,-0.0027548209366391185,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,9,202657009,degree,33,0.0,6.6,0.0009182736455463729,1,False,-0.0018365472910927456,hopeless
57,2026057,33,3.757575757575758,13,0.05,0.05,1,1,9,202657009,random,33,0.0,6.6,0.0027548209366391185,3,False,0.0,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,0,202658000,betweenness,43,0.0,8.6,0.0005408328826392644,1,False,0.0,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,0,202658000,degree,43,0.0,8.6,0.0010816657652785288,2,False,0.0005408328826392644,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,0,202658000,random,43,0.0,8.6,0.0005408328826392644,1,False,0.0,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,1,202658001,betweenness,43,0.0,8.6,0.09140075716603568,13,False,0.0897782585181179,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,1,202658001,degree,43,0.0,8.6,0.10708491076257438,16,False,0.1054624121146566,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,1,202658001,random,43,0.0,8.6,0.0016224986479177932,3,False,0.0,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,2,202658002,betweenness,43,0.0,8.6,0.0005408328826392644,1,False,-0.0010816657652785288,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,2,202658002,degree,43,0.0,8.6,0.0,0,False,-0.0016224986479177932,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,2,202658002,random,43,0.0,8.6,0.0016224986479177932,3,False,0.0,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,3,202658003,betweenness,0,1.0,0.0,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,3,202658003,degree,0,1.0,0.0,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,3,202658003,random,0,1.0,0.0,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,4,202658004,betweenness,43,0.0,8.6,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,4,202658004,degree,43,0.0,8.6,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,4,202658004,random,43,0.0,8.6,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,5,202658005,betweenness,43,0.0,8.6,0.0,0,False,-0.0005408328826392644,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,5,202658005,degree,43,0.0,8.6,0.0005408328826392644,1,False,0.0,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,5,202658005,random,43,0.0,8.6,0.0005408328826392644,1,False,0.0,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,6,202658006,betweenness,43,0.0,8.6,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,6,202658006,degree,43,0.0,8.6,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,6,202658006,random,43,0.0,8.6,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,7,202658007,betweenness,43,0.0,8.6,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,7,202658007,degree,43,0.0,8.6,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,7,202658007,random,43,0.0,8.6,1.0,43,True,0.0,trivial
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,8,202658008,betweenness,43,0.0,8.6,0.740400216333153,37,False,0.738236884802596,decision_sensitive
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,8,202658008,degree,43,0.0,8.6,0.740400216333153,37,False,0.738236884802596,decision_sensitive
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,8,202658008,random,43,0.0,8.6,0.0021633315305570576,2,False,0.0,decision_sensitive
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,9,202658009,betweenness,43,0.0,8.6,0.0,0,False,-0.0010816657652785288,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,9,202658009,degree,43,0.0,8.6,0.0,0,False,-0.0010816657652785288,hopeless
58,2026058,43,3.813953488372093,13,0.05,0.05,1,1,9,202658009,random,43,0.0,8.6,0.0010816657652785288,2,False,0.0,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,0,202659000,betweenness,46,0.0,9.2,1.0,46,True,0.0,trivial
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,0,202659000,degree,46,0.0,9.2,1.0,46,True,0.0,trivial
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,0,202659000,random,46,0.0,9.2,1.0,46,True,0.0,trivial
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,1,202659001,betweenness,46,0.0,9.2,0.00047258979206049145,1,False,0.00047258979206049145,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,1,202659001,degree,46,0.0,9.2,0.00047258979206049145,1,False,0.00047258979206049145,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,1,202659001,random,46,0.0,9.2,0.0,0,False,0.0,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,2,202659002,betweenness,46,0.0,9.2,0.2084120982986767,21,False,0.20793950850661622,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,2,202659002,degree,46,0.0,9.2,0.2084120982986767,21,False,0.20793950850661622,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,2,202659002,random,46,0.0,9.2,0.00047258979206049145,1,False,0.0,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,3,202659003,betweenness,46,0.0,9.2,1.0,46,True,0.0,trivial
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,3,202659003,degree,46,0.0,9.2,1.0,46,True,0.0,trivial
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,3,202659003,random,46,0.0,9.2,1.0,46,True,0.0,trivial
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,4,202659004,betweenness,46,0.0,9.2,0.15406427221172025,20,False,0.15311909262759926,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,4,202659004,degree,46,0.0,9.2,0.15406427221172025,20,False,0.15311909262759926,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,4,202659004,random,46,0.0,9.2,0.0009451795841209829,2,False,0.0,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,5,202659005,betweenness,46,0.0,9.2,0.9569943289224953,45,False,0.9565217391304348,decision_sensitive
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,5,202659005,degree,46,0.0,9.2,0.9569943289224953,45,False,0.9565217391304348,decision_sensitive
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,5,202659005,random,46,0.0,9.2,0.00047258979206049145,1,False,0.0,decision_sensitive
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,6,202659006,betweenness,46,0.0,9.2,0.00047258979206049145,1,False,-0.0009451795841209829,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,6,202659006,degree,46,0.0,9.2,0.00047258979206049145,1,False,-0.0009451795841209829,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,6,202659006,random,46,0.0,9.2,0.0014177693761814744,3,False,0.0,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,7,202659007,betweenness,46,0.0,9.2,0.0,0,False,-0.0014177693761814744,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,7,202659007,degree,46,0.0,9.2,0.0,0,False,-0.0014177693761814744,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,7,202659007,random,46,0.0,9.2,0.0014177693761814744,3,False,0.0,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,8,202659008,betweenness,46,0.0,9.2,0.00047258979206049145,1,False,-0.00047258979206049145,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,8,202659008,degree,46,0.0,9.2,0.00047258979206049145,1,False,-0.00047258979206049145,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,8,202659008,random,46,0.0,9.2,0.0009451795841209829,2,False,0.0,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,9,202659009,betweenness,46,0.0,9.2,0.0,0,False,-0.00047258979206049145,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,9,202659009,degree,46,0.0,9.2,0.0009451795841209829,2,False,0.00047258979206049145,hopeless
59,2026059,46,3.8260869565217392,12,0.05,0.05,1,1,9,202659009,random,46,0.0,9.2,0.00047258979206049145,1,False,0.0,hopeless
60,2026060,49,3.836734693877551,22,0.05,0.05,1,1,0,202660000,betweenness,49,0.0,9.8,0.003748438150770512,3,False,-0.00041649312786339043,hopeless
60,2026060,49,3.836734693877551,22,0.05,0.05,1,1,0,202660000,degree,49,0.0,9.8,0.003748438150770512,3,False,-0.00041649312786339043,hopeless
