alpha,pfail,budget_ref,n_failed_mean,n_failed_std,n_failed_p10,n_failed_p25,n_failed_p50,n_failed_p75,n_failed_p90,pr_post_cascade_mean,pr_post_cascade_std,pr_post_cascade_p10,pr_post_cascade_p25,pr_post_cascade_p50,pr_post_cascade_p75,pr_post_cascade_p90,feasibility_ratio_mean,feasibility_ratio_std,frac_infeasible,f_hopeless,f_trivial,f_ds,f_ambiguous,final_pr_degree_mean,final_pr_degree_std,final_pr_degree_p10,final_pr_degree_p25,final_pr_degree_p50,final_pr_degree_p75,final_pr_degree_p90,solved_frac_degree,final_pr_random_mean,final_pr_random_std,final_pr_random_p10,final_pr_random_p25,final_pr_random_p50,final_pr_random_p75,final_pr_random_p90,solved_frac_random,final_pr_betweenness_mean,final_pr_betweenness_std,final_pr_betweenness_p10,final_pr_betweenness_p25,final_pr_betweenness_p50,final_pr_betweenness_p75,final_pr_betweenness_p90,solved_frac_betweenness,spread_degree_random_mean,spread_degree_random_std,spread_degree_random_p25,spread_degree_random_p75,spread_betweenness_random_mean,cell_label,interestingness_degree,interestingness_betweenness,across_graph_std_pr_degree,within_graph_std_pr_degree,across_graph_std_nfailed,within_graph_std_nfailed
0.15,0.12,2,40.596,8.918900380652314,32.0,37.0,43.0,46.0,48.0,0.027604970800345272,0.1597966326124771,0.0,0.0,0.0,0.0,0.0,4.0596,0.8918900380652315,0.971,0.201,0.286,0.513,0.0,0.7413611695004273,0.3537429788322387,0.13274793388429754,0.4444444444444444,1.0,1.0,1.0,0.563,0.29615125305803097,0.44953792974259227,0.001131519274376417,0.0018903591682419658,0.0036369245807294087,1.0,1.0,0.286,0.7287250767143574,0.36283614667747444,0.10662224073302788,0.38647037037037035,1.0,1.0,1.0,0.55,0.4452099164423962,0.42217149149991373,0.0,0.9790534453372292,0.43257382365632635,decision_sensitive,0.4198065112912175,0.40033539086611886,0.15979601974187232,0.2962799180438955,6.378619286334621,3.0660000000000003
0.15,0.15,2,41.113,7.678296100047198,32.0,37.0,43.0,46.0,48.0,0.015010755516616377,0.11778429793688755,0.0,0.0,0.0,0.0,0.0,4.1113,0.7678296100047197,0.984,0.356,0.14,0.503,0.001,0.5827262744464728,0.3911048466273385,0.0625,0.1799816345270891,0.6220108412251449,1.0,1.0,0.369,0.14895102870861132,0.34829520070570896,0.0010816657652785288,0.001784651992861392,0.0028355387523629487,0.006013840830449827,1.0,0.141,0.5742058297522629,0.3935831161663412,0.05199204618599,0.163729740424916,0.6173469387755102,1.0,1.0,0.355,0.4337752457378615,0.39371933796034625,0.06332018623052058,0.9047619047619047,0.4252548010436515,decision_sensitive,0.3909708055743333,0.3744721644570949,0.19281453454009664,0.33058417621585806,6.150652892173318,1.8210000000000002
0.15,0.18,2,41.599,6.1933996318661695,33.0,37.0,43.0,46.0,48.10000000000002,0.002720245988887398,0.04959292303266262,0.0,0.0,0.0,0.0,0.0,4.1598999999999995,0.6193399631866169,0.997,0.484,0.086,0.43,0.0,0.455167642111781,0.3827593352445336,0.03219477488175918,0.09298204158790171,0.3221775829883938,0.9111570247933886,1.0,0.226,0.09184739435649913,0.27954335234432487,0.0012000000000000001,0.0018107741059302852,0.0028355387523629487,0.0054516522066627,0.03685015608740899,0.084,0.4416843435428341,0.3838563872488627,0.02296368419095777,0.0794400849050789,0.29752066115702475,0.8797949308425161,1.0,0.213,0.36332024775528193,0.3596893954701405,0.05058182049940292,0.6735802469135802,0.349836949186335,mixed,0.31165177521339316,0.2961461786947743,0.203870093228481,0.31415976817879154,5.8233408795982395,0.363
0.15,0.2,2,41.674,5.936137127796156,33.0,37.0,43.0,46.0,48.10000000000002,0.0009184027777777779,0.029027921016974483,0.0,0.0,0.0,0.0,0.0,4.1674,0.5936137127796156,0.999,0.561,0.053,0.386,0.0,0.3873014830184659,0.3685772285207252,0.022177326184548058,0.06644337378418122,0.22299382716049382,0.7129296297152367,1.0,0.174,0.05875773389647972,0.223583811737278,0.0013149243918474686,0.0018653868227731867,0.00287549532370334,0.005113221329437546,0.011834319526627217,0.051,0.3755328321389778,0.36936144141469524,0.017777777777777778,0.057183364839319475,0.20493197278911568,0.6824196597353497,1.0,0.168,0.32854374912198614,0.3442522235760757,0.044230278752963065,0.5606477595557852,0.31677509824249805,hopeless,0.2732889705633662,0.25904891072759095,0.20940506803572678,0.2882744000488223,5.773501883605824,0.138
0.18,0.05,2,28.475,20.102372372434054,0.0,1.0,39.0,45.0,48.0,0.32055769927532257,0.45411860777938706,0.0,0.0,0.0,0.9428351542141911,1.0,2.8475,2.0102372372434054,0.667,0.003,0.835,0.162,0.0,0.9901999554150874,0.06942313158242919,1.0,1.0,1.0,1.0,1.0,0.968,0.8364956843818636,0.36798592303180705,0.0032873109796186717,1.0,1.0,1.0,1.0,0.835,0.9881690615431582,0.08005871482796313,1.0,1.0,1.0,1.0,1.0,0.968,0.15370427103322373,0.3533137644022943,0.0,0.0,0.1516733771612947,trivial,0.15372460657079284,0.15127300530910257,0.02218332814394948,0.02693583919410633,9.184327683614082,17.486733174792274
0.18,0.08,2,35.171,16.186344831369432,1.0,33.0,42.0,46.0,48.0,0.15952070669429003,0.35529244790059533,0.0,0.0,0.0,0.0,0.945216049382716,3.5171,1.6186344831369435,0.832,0.025,0.604,0.371,0.0,0.9443570730300883,0.17524614959309553,0.8364587853089203,1.0,1.0,1.0,1.0,0.868,0.6104744870153911,0.4822326842071315,0.0014814814814814816,0.0036678961740386805,1.0,1.0,1.0,0.601,0.9407607725823793,0.18089556561914036,0.795366376185617,1.0,1.0,1.0,1.0,0.858,0.33388258601469717,0.4462382464426119,0.0,0.9572162393162393,0.33028628556698825,trivial,0.3315280112233955,0.3252609932563401,0.058129363875125115,0.12356655052052934,8.27373307522064,12.186020769637441
0.18,0.1,2,37.883,13.296665409041472,30.0,34.0,42.0,46.0,48.0,0.09278388824201023,0.28014932515872853,0.0,0.0,0.0,0.0,6.250000000001422e-05,3.7882999999999996,1.329666540904147,0.901,0.057,0.477,0.466,0.0,0.898044863067352,0.2356928055747674,0.5192313885500873,1.0,1.0,1.0,1.0,0.768,0.48560419138224964,0.49329178141702024,0.001358080579447714,0.0026234282544378698,0.0559242577239229,1.0,1.0,0.474,0.8912953926619979,0.24374904020165997,0.48665131078720736,1.0,1.0,1.0,1.0,0.762,0.4124406716851024,0.45069537984465735,0.0,0.9839197664359862,0.4056912012797483,mixed,0.40508367385775446,0.39672087580868526,0.0837945479717064,0.18431786300385233,7.243660055524416,8.770702960822533
0.18,0.12,2,39.623,10.865489910721928,31.0,37.0,43.0,46.0,48.0,0.05213509695898895,0.2142511325064316,0.0,0.0,0.0,0.0,0.0,3.9623000000000004,1.0865489910721928,0.944,0.105,0.357,0.537,0.001,0.8300797697951328,0.2928809789674213,0.2833243801652893,0.7751248571053766,1.0,1.0,1.0,0.652,0.36493767523805554,0.47531536092965915,0.0012500000000000002,0.002049586776859504,0.005509641873278237,1.0,1.0,0.356,0.8145990647258938,0.3044841670087839,0.23901234567901233,0.6944444444444445,1.0,1.0,1.0,0.642,0.4651420945570773,0.4377660256948772,0.0,0.9906410995770858,0.4496613894878384,decision_sensitive,0.4513472528543015,0.43266683932068334,0.11563834787107367,0.24293986704570514,7.050614937719971,5.273171731385453
0.18,0.15,2,40.79,8.49622857507965,32.0,37.0,43.0,46.0,48.0,0.02311839219089655,0.14448258537539113,0.0,0.0,0.0,0.0,0.0,4.079,0.8496228575079652,0.975,0.221,0.2,0.579,0.0,0.6902001150807776,0.35914549259173,0.10701538977536926,0.3499964288295855,0.9091400757166036,1.0,1.0,0.462,0.20694146321012938,0.3985933690887502,0.0010816657652785288,0.0018107741059302852,0.0032449972958355864,0.011931295200525969,1.0,0.198,0.6854327018362761,0.3607433518988484,0.09762106549967127,0.34451795841209837,0.87890625,1.0,1.0,0.447,0.4832586518706483,0.4080438591197711,0.055893634791328646,0.9810463566816308,0.4784912386261468,decision_sensitive,0.4562324372340429,0.4432220797951279,0.16151428828533954,0.3040526683512471,6.40066402805209,2.595089917790225
0.18,0.18,2,41.422,6.778489212206508,33.0,37.0,43.0,46.0,48.10000000000002,0.007204465221140485,0.08023172339586189,0.0,0.0,0.0,0.0,0.0,4.1422,0.6778489212206508,0.992,0.342,0.121,0.537,0.0,0.5718794495480324,0.3805705112857722,0.06162962962962963,0.18367346938775508,0.5789224952741021,1.0,1.0,0.324,0.12744653938725575,0.3241784974540845,0.0012445314452311537,0.0018107741059302852,0.0029744199881023203,0.00642791551882461,1.0,0.115,0.5556954125001434,0.38094708753544365,0.04959800695465472,0.1650390625,0.5438604342937544,1.0,1.0,0.305,0.44443291016077674,0.3828821671445061,0.07434168458578544,0.870223446587083,0.42824887311288773,decision_sensitive,0.403765712853229,0.3834854084611033,0.19590083190869415,0.3184797223132003,6.0069056926174555,0.8310204900826086
0.18,0.2,2,41.64,6.066003626771088,33.0,37.0,43.0,46.0,48.10000000000002,0.0018585820338042605,0.04148190665334471,0.0,0.0,0.0,0.0,0.0,4.164,0.6066003626771088,0.998,0.437,0.081,0.482,0.0,0.4940363744573126,0.3803689930419294,0.042034753763841,0.1274469423185941,0.4049586776859504,0.9583246681771533,1.0,0.248,0.08785145833997458,0.2730109598021621,0.001189767995240928,0.0018107741059302852,0.0029154518950437313,0.005353955978584176,0.03,0.078,0.4825074064196318,0.38079382378967847,0.033120000000000004,0.11469493486243146,0.390625,0.9509223490481855,1.0,0.24,0.40618491611733804,0.36683570892630074,0.07153118543388429,0.7565599913055459,0.39465594807965726,mixed,0.35495752403772424,0.3388365262488054,0.20277769160186998,0.315901769315353,5.833060946021394,0.23800000000000004
0.2,0.05,2,26.011,20.716584636469403,0.0,1.0,36.5,45.0,48.0,0.3768294031272769,0.46704691515757885,0.0,0.0,0.0,0.948060941828255,1.0,2.6010999999999997,2.07165846364694,0.605,0.002,0.873,0.125,0.0,0.9950844001694901,0.04953259947801043,1.0,1.0,1.0,1.0,1.0,0.981,0.8750059137700867,0.3284706578516962,0.007378472222222222,1.0,1.0,1.0,1.0,0.873,0.9952504750259136,0.05028955155640268,1.0,1.0,1.0,1.0,1.0,0.981,0.1200784863994034,0.3205963710819873,0.0,0.0,0.12024456125582692,trivial,0.12019819444662978,0.12029964921273613,0.015627628622802262,0.01405944024872782,9.446659674191718,18.05764369688402
0.2,0.08,2,33.717,17.252852256945804,1.0,32.0,41.0,46.0,48.0,0.19269985214335775,0.3799437573435565,0.0,0.0,0.0,0.0,0.948060941828255,3.3716999999999997,1.7252852256945805,0.795,0.013,0.671,0.315,0.001,0.9664600776957954,0.13446219826388267,1.0,1.0,1.0,1.0,1.0,0.911,0.6791807842466626,0.4607637875909226,0.001727161452816421,0.00705274627179164,1.0,1.0,1.0,0.669,0.9624645769419314,0.14142572387040853,1.0,1.0,1.0,1.0,1.0,0.901,0.28727929344913294,0.43280364569974566,0.0,0.8683364839319472,0.28328379269526877,trivial,0.2858589509333159,0.2818644393536969,0.04411981224553731,0.08163952315870081,8.522312538272695,13.628863663987893
0.2,0.1,2,36.795,14.474217595434995,2.0,33.0,42.0,46.0,48.0,0.11754707655709874,0.30856075842984143,0.0,0.0,0.0,0.0,0.8922591510429349,3.6795,1.4474217595434993,0.873,0.033,0.542,0.425,0.0,0.9325587197894015,0.18894761945034697,0.759638035368732,1.0,1.0,1.0,1.0,0.823,0.5502782625611067,0.49125062787014473,0.0014794253713172635,0.0032767325586729006,1.0,1.0,1.0,0.539,0.9261981477857528,0.19348503493157237,0.6876859012492563,1.0,1.0,1.0,1.0,0.817,0.38228045722829473,0.451781520609985,0.0,0.9703813280736358,0.37591988522464603,trivial,0.37666694181095894,0.3686428124400144,0.06387062037539484,0.13869398389395646,7.5840144382773955,10.187312688933753
0.2,0.12,2,39.072,11.672395469654035,30.0,36.0,43.0,46.0,48.0,0.06436155549587863,0.23488821678698502,0.0,0.0,0.0,0.0,0.0,3.9072,1.1672395469654033,0.93,0.069,0.423,0.508,0.0,0.8789520116643599,0.25052984809429113,0.43503847894975095,0.9356341597796144,1.0,1.0,1.0,0.723,0.42953012672094293,0.48970144453031983,0.0012445314452311537,0.0022634676324128564,0.009194159004867496,1.0,1.0,0.423,0.8653859626464974,0.258148360310589,0.4435038478949751,0.8738185255198488,1.0,1.0,1.0,0.703,0.4494218849434171,0.447427198102557,0.0,0.9900453496906785,0.43585583592555444,decision_sensitive,0.43892277896033616,0.4215485974482426,0.09519789937096232,0.19793885263912436,7.17828781813602,6.250968150055547
0.2,0.15,2,40.641,8.83357905947527,32.0,37.0,43.0,46.0,48.0,0.026710378997232963,0.15466418953432684,0.0,0.0,0.0,0.0,0.0,4.0641,0.8833579059475271,0.971,0.15,0.245,0.605,0.0,0.7708851860564486,0.3224613560835752,0.18977874404069833,0.5452097505668935,1.0,1.0,1.0,0.545,0.2514076346016319,0.4270639230019583,0.0011337868480725622,0.001972386587771203,0.003615702479338843,0.2730363411905405,1.0,0.241,0.7622669634837211,0.3252290166975899,0.17631214753123142,0.5459314948411627,1.0,1.0,1.0,0.526,0.5194775514548169,0.4174869382778149,0.013454716107681173,0.9933930211202938,0.5108593288820894,decision_sensitive,0.49872705416109403,0.48395818876638463,0.13714138142399906,0.27059869765632544,6.511483625104189,2.89310752233276
0.2,0.18,2,41.355,6.993924148859494,33.0,37.0,43.0,46.0,48.0,0.008979018190047781,0.08933968407096288,0.0,0.0,0.0,0.0,0.0,4.1355,0.6993924148859495,0.99,0.252,0.152,0.596,0.0,0.6585941531736699,0.36403726853790347,0.10098955080490607,0.2940116721289471,0.8264462809917354,1.0,1.0,0.399,0.1582860019904294,0.35639984352547205,0.001198976799524093,0.0018107741059302852,0.0030991735537190084,0.0078125,1.0,0.147,0.6422266687833462,0.36610999306226616,0.08379501385041552,0.28258742914761825,0.765625,1.0,1.0,0.375,0.5003081511832405,0.39389890512264314,0.09685492972196572,0.9480824019285559,0.48394066679291686,decision_sensitive,0.46694961613032615,0.4454133334112638,0.17147142948580466,0.30944428602670465,6.1139901046697815,0.9600204900826087
0.2,0.2,2,41.596,6.178736440405919,33.0,37.0,43.0,46.0,48.0,0.002690163476850111,0.04905172390764916,0.0,0.0,0.0,0.0,0.0,4.1596,0.6178736440405919,0.997,0.325,0.1,0.575,0.0,0.5818082343669775,0.3686654511640059,0.07530991735537189,0.21301775147928997,0.5872342940495952,1.0,1.0,0.302,0.10693860476606108,0.2999556831954438,0.0011337868480725622,0.0018107741059302852,0.0029186463273611647,0.005625,0.7310994328922551,0.098,0.5681716228094162,0.36966625986410095,0.06541548770076494,0.19963784517881392,0.5533692892972337,1.0,1.0,0.291,0.4748696296009164,0.3739139009438167,0.11247396121883659,0.8776705262855831,0.4612330180433552,decision_sensitive,0.43099340039662914,0.4103884308950859,0.18768806107199573,0.3112769488178676,5.821510456917517,0.3655825756949559
0.25,0.05,2,19.539,20.914264964373,0.0,1.0,3.0,43.0,47.0,0.5256623657448054,0.46813654167141816,0.0,0.0,0.87890625,0.9518143961927423,1.0,1.9539000000000002,2.0914264964373,0.441,0.001,0.934,0.065,0.0,0.9979381247783335,0.03736796717246593,1.0,1.0,1.0,1.0,1.0,0.994,0.9367202634050256,0.23955860934107986,1.0,1.0,1.0,1.0,1.0,0.934,0.9980432467211344,0.037003101693245895,1.0,1.0,1.0,1.0,1.0,0.994,0.06121786137330801,0.23442397046377036,0.0,0.0,0.061322983316108845,trivial,0.06115512475892186,0.0612602467017227,0.011653767655719733,0.006185625664999322,9.252403957891161,18.245407262701676
0.25,0.08,2,28.667,19.810000277637556,1.0,2.0,39.0,45.0,48.0,0.310727583743149,0.4357612164805537,0.0,0.0,0.0,0.8824609733700643,0.9506249999999999,2.8667,1.9810000277637554,0.662,0.003,0.794,0.202,0.001,0.9898506630520613,0.06932141349708955,1.0,1.0,1.0,1.0,1.0,0.962,0.8031895323478979,0.3894090541086822,0.00364922567582448,1.0,1.0,1.0,1.0,0.79,0.9884389520867997,0.07811361821307851,1.0,1.0,1.0,1.0,1.0,0.958,0.18666113070416343,0.37582066088940075,0.0,0.0,0.18524941973890172,trivial,0.18607474422555575,0.18472695362279992,0.020737390464704453,0.028736999212906095,9.465210562898218,16.67983088551968
0.25,0.1,2,32.589,17.808707954256537,2.0,30.0,41.0,46.0,48.0,0.21536022973256116,0.3850986319271357,0.0,0.0,0.0,0.00041649312786339016,0.9151108927989212,3.2589,1.7808707954256535,0.761,0.011,0.677,0.311,0.001,0.9717617751646014,0.11854611213168327,1.0,1.0,1.0,1.0,1.0,0.904,0.6856306580537448,0.457658523515547,0.0018107741059302852,0.00899796902231967,1.0,1.0,1.0,0.675,0.9693215060058208,0.12554596590203695,0.9586805752037121,1.0,1.0,1.0,1.0,0.895,0.28613111711085665,0.4315240551379787,0.0,0.8530707831407134,0.28369084795207594,trivial,0.2848143644558364,0.28161608329185256,0.04013622626537926,0.06781826027654078,8.47990442163118,14.684010380600862
0.25,0.12,2,35.964,15.30028444180042,3.0,33.0,42.0,46.0,48.0,0.1368450359743456,0.321391108105832,0.0,0.0,0.0,0.0,0.8711111111111112,3.5963999999999996,1.530028444180042,0.846,0.019,0.548,0.432,0.001,0.9436918746705604,0.1642189377802195,0.795366376185617,1.0,1.0,1.0,1.0,0.835,0.5577171752985184,0.489442634174812,0.001460920379839299,0.00330812854442344,1.0,1.0,1.0,0.544,0.941155238690393,0.16864672648300236,0.775696201345552,1.0,1.0,1.0,1.0,0.823,0.385974699372042,0.4552148737347472,0.0,0.973505467951896,0.3834380633918746,trivial,0.3838714872055174,0.37940819070138027,0.059907012168551696,0.11319911362451686,8.065054494546208,11.436588436945845
0.25,0.15,2,39.033,11.699055987557287,30.0,36.0,43.0,46.0,48.0,0.06458599103608145,0.23052224966549026,0.0,0.0,0.0,0.0,0.0,3.9033,1.1699055987557287,0.927,0.057,0.367,0.576,0.0,0.8825614208791697,0.2333886369978202,0.5146502835538752,0.9086124264019652,1.0,1.0,1.0,0.687,0.3773596653674632,0.47582878947923185,0.0012494793835901704,0.0022675736961451243,0.006232686980609418,1.0,1.0,0.359,0.8772833906450586,0.23968199218553501,0.5051408553109922,0.8807011564192004,1.0,1.0,1.0,0.676,0.5052017555117063,0.44167054644690457,0.0,0.9919842052595214,0.4999237252775955,decision_sensitive,0.49674584646495396,0.4906613584965754,0.09460737795246879,0.18041943523244755,7.2957255293767735,6.460027775861809
0.25,0.18,2,40.349,9.401978462004685,32.0,37.0,43.0,46.0,48.0,0.03315109957209972,0.16701958172001174,0.0,0.0,0.0,0.0,0.0,4.0349,0.9401978462004686,0.962,0.111,0.24,0.648,0.001,0.7968925798690182,0.29471160453592943,0.26171026046778706,0.6469754253308129,1.0,1.0,1.0,0.531,0.24968462021253568,0.42294662387304705,0.0012000000000000001,0.0018903591682419658,0.003765359168241966,0.30163043478260865,1.0,0.229,0.7894512789045749,0.2971927740538842,0.27652865124706105,0.6318211702827087,1.0,1.0,1.0,0.516,0.5472079596564824,0.40923983787746143,0.056738912711478025,0.9867885435120912,0.5397666586920391,decision_sensitive,0.5306065315387513,0.5193660998031687,0.13343301303890567,0.24041738604426277,6.6985744005721095,3.76933301609382
0.25,0.2,2,40.96,7.989267801244368,32.0,37.0,43.0,46.0,48.0,0.018007322056489312,0.12304465199245093,0.0,0.0,0.0,0.0,0.0,4.095999999999999,0.7989267801244367,0.979,0.143,0.185,0.672,0.0,0.7407039080563856,0.31093746402065825,0.20515873015873018,0.5154503616042078,0.9091400757166036,1.0,1.0,0.428,0.1933061517144523,0.3843028538124592,0.0010398302388180355,0.001784651992861392,0.0032449972958355864,0.013125033817601385,1.0,0.172,0.7294666090223503,0.31717697928327704,0.19457301038062283,0.4814660558100791,0.8948137326515705,1.0,1.0,0.417,0.5473977563419332,0.385513350493344,0.13738392013232514,0.9514462809917356,0.536160457307898,decision_sensitive,0.525911289455914,0.510027751863856,0.14740465184856488,0.2578428061462479,6.304458739654023,2.198695184307628
0.3,0.05,2,15.385,19.825407309813336,0.0,1.0,2.0,39.0,46.0,0.6178534625783197,0.4414639849877089,0.0,0.0,0.9000657462195923,0.9518143961927423,1.0,1.5385,1.9825407309813334,0.336,0.0,0.968,0.032,0.0,0.9988861017256869,0.02130348314656697,1.0,1.0,1.0,1.0,1.0,0.996,0.9704124338783264,0.16444116580233778,1.0,1.0,1.0,1.0,1.0,0.966,0.9994053437051578,0.010899117961915181,1.0,1.0,1.0,1.0,1.0,0.996,0.02847366784736057,0.1603071030356307,0.0,0.0,0.028992909826831358,trivial,0.028566788949968277,0.028997595555289406,0.006653356069581752,0.0033416948229392225,8.119795256039405,17.36291213265024
0.3,0.08,2,24.472,20.58531554288153,1.0,2.0,33.0,45.0,47.0,0.4036063557629403,0.4504552787140264,0.0,0.0,0.0,0.8948137326515705,0.9506249999999999,2.4471999999999996,2.058531554288153,0.553,0.0,0.887,0.111,0.002,0.9956511300625513,0.03662145155056281,1.0,1.0,1.0,1.0,1.0,0.977,0.8947708667650244,0.2980567827935737,0.2247008706384412,1.0,1.0,1.0,1.0,0.882,0.9948041026118881,0.046355933196978616,1.0,1.0,1.0,1.0,1.0,0.976,0.100880263297527,0.2891680360409207,0.0,0.0,0.10003323584686365,trivial,0.10039735803066527,0.09954440606370037,0.011449962128304483,0.012342308294458277,8.943322425139328,18.26252387247491
0.3,0.1,2,28.786,19.35345457534649,2.0,3.0,38.0,45.0,48.0,0.29836598893934424,0.41894913164950404,0.0,0.0,0.0,0.8402777777777777,0.9168742297922642,2.8786,1.935345457534649,0.662,0.002,0.786,0.21,0.002,0.9868640504615984,0.07382354695250253,1.0,1.0,1.0,1.0,1.0,0.943,0.7955001216409366,0.3950507704058343,0.004307219895498572,1.0,1.0,1.0,1.0,0.781,0.9852629131088129,0.08254885889147827,1.0,1.0,1.0,1.0,1.0,0.935,0.19136392882066175,0.37800674212192226,0.0,0.0,0.18976279146787625,trivial,0.19122731373082125,0.1894454485010849,0.023308026857187095,0.03526908691893304,8.652340954909254,16.850215542636167
0.3,0.12,2,33.014,17.354705529048886,2.0,30.0,41.0,46.0,48.0,0.2011601452135049,0.3680914494422953,0.0,0.0,0.0,0.0004526935264825713,0.87890625,3.3014,1.7354705529048886,0.769,0.002,0.678,0.32,0.0,0.9728204897418268,0.10148353698255028,0.9550619834710744,1.0,1.0,1.0,1.0,0.888,0.6868060963847779,0.45450184837066326,0.0022634676324128564,0.012523629489603023,1.0,1.0,1.0,0.661,0.9726763690664104,0.10567456162780864,0.9529478458049886,1.0,1.0,1.0,1.0,0.883,0.2860143933570489,0.4260836490009117,0.0,0.7991085910467128,0.2858702726816326,trivial,0.28473718465978237,0.2846375914774436,0.03305711941532646,0.06369312664787716,8.213623073893762,14.534632617600812
0.3,0.15,2,37.21,13.871405840793498,4.0,33.0,42.0,46.0,48.0,0.10476075729265938,0.2819273747564914,0.0,0.0,0.0,0.0,0.796463151140906,3.721,1.3871405840793498,0.878,0.018,0.475,0.504,0.003,0.9360332602354062,0.16100167956113376,0.7561436672967864,1.0,1.0,1.0,1.0,0.764,0.49486550129727175,0.48652686221066244,0.0014814814814814816,0.0030991735537190084,0.30899693206720236,1.0,1.0,0.454,0.9296008060047722,0.1733280267923688,0.739109387755102,1.0,1.0,1.0,1.0,0.757,0.4411677589381345,0.45062298827457564,0.0,0.9580833333333333,0.43473530470750077,decision_sensitive,0.43697225181405364,0.43206015004824844,0.05929161009235058,0.1182316677464582,7.705004866967964,9.587565230202593
